timestamp,machine_id,temperature,vibration,pressure,rpm,current,failure,temperature_rolling_mean,temperature_rolling_std,temperature_trend,vibration_rolling_mean,vibration_rolling_std,vibration_trend,pressure_rolling_mean,pressure_rolling_std,pressure_trend,rpm_rolling_mean,rpm_rolling_std,rpm_trend,current_rolling_mean,current_rolling_std,current_trend,future_failure
2025-12-28 13:07:23.315089,AIR_01,52.65,0.401,180.15,1554.8,11.41,0,52.12166666666667,1.76045922039299,-0.8200000000000003,0.3859999999999999,0.0416797312851217,0.091,179.215,2.806234131358243,-3.0999999999999943,1532.95,26.825491607797687,7.399999999999864,10.71,0.5034679731621448,0.8900000000000006,0
2025-12-28 13:12:23.315089,AIR_01,52.75,0.368,178.7,1508.0,11.43,0,52.72833333333333,0.9604669003493678,0.1000000000000014,0.3826666666666667,0.0422831723817717,-0.033,179.48666666666668,2.6304422948748845,-1.450000000000017,1530.8833333333332,28.416221892902776,-46.79999999999996,10.75,0.5560215823149297,0.0199999999999995,0
2025-12-28 13:17:23.315089,AIR_01,52.39,0.566,176.41,1519.7,10.04,0,52.48333333333333,0.7856377451896704,-0.3599999999999994,0.4049999999999999,0.0861672791725486,0.1979999999999999,178.65,2.686462357823,-2.289999999999992,1528.2833333333335,28.644051156683165,11.700000000000044,10.666666666666666,0.6267588584668469,-1.3900000000000006,0
2025-12-28 13:22:23.315089,AIR_01,52.68,0.527,178.83,1519.9,10.18,0,52.751666666666665,0.3729030258213555,0.2899999999999991,0.43,0.0974412643596127,-0.0389999999999999,178.99333333333334,2.524921120880136,2.420000000000016,1534.0666666666666,20.571015207487747,0.2000000000000454,10.691666666666665,0.5986456937677451,0.1400000000000005,0
2025-12-28 13:27:23.315089,AIR_01,51.9,0.481,175.97,1517.3,11.37,0,52.64000000000001,0.5124060889568475,-0.7800000000000011,0.4421666666666666,0.0986943091908879,-0.046,178.885,2.6575759631664195,-2.8600000000000136,1527.85,18.67326966548749,-2.6000000000001364,10.825,0.6527710165134466,1.1899999999999995,0
2025-12-28 13:32:23.315089,AIR_01,52.08,0.526,176.94,1532.0,9.37,0,52.40833333333333,0.3508513455392639,0.1799999999999997,0.4781666666666667,0.0780856367500873,0.045,177.83333333333334,1.6375184477331792,0.9699999999999988,1525.2833333333335,16.36428020618923,14.700000000000044,10.633333333333333,0.8870325059808492,-2.0,0
2025-12-28 13:37:23.315089,AIR_01,52.98,0.524,179.33,1521.1,11.72,0,52.46333333333333,0.4161089600894382,0.8999999999999986,0.4986666666666666,0.069442542196168,-0.002,177.6966666666667,1.4260668521028266,2.390000000000015,1519.6666666666667,7.693287117134508,-10.900000000000093,10.685,0.9482352028900838,2.3500000000000014,0
2025-12-28 13:42:23.315089,AIR_01,54.53,0.509,179.29,1523.9,11.48,0,52.76,0.951483052923204,1.5500000000000045,0.5221666666666667,0.0276797157981538,-0.015,177.795,1.525932501783683,-0.0400000000000204,1522.3166666666666,5.207846643927945,2.800000000000182,10.693333333333332,0.956277505051052,-0.2400000000000002,0
2025-12-28 13:47:23.315089,AIR_01,54.14,0.596,178.35,1478.3,11.06,0,53.05166666666667,1.0755169299768084,-0.3900000000000005,0.5271666666666667,0.0379758695314085,0.0869999999999999,178.11833333333334,1.3714870275239597,-0.9399999999999976,1515.4166666666667,18.87097418435693,-45.600000000000136,10.863333333333337,0.9062597125916302,-0.4199999999999999,0
2025-12-28 13:52:23.315089,AIR_01,52.43,0.559,178.79,1536.5,11.73,0,53.01,1.097415144783445,-1.7100000000000009,0.5325000000000001,0.0401335271313137,-0.0369999999999999,178.11166666666668,1.3674270242563211,0.4399999999999977,1518.1833333333334,20.780030478001425,58.200000000000045,11.121666666666664,0.8933401741031595,0.6699999999999999,0
2025-12-28 13:57:23.315089,AIR_01,53.28,0.486,176.89,1486.1,9.89,0,53.23999999999999,0.9534149149242852,0.8500000000000014,0.5333333333333333,0.0388827296709807,-0.073,178.265,1.105798354131461,-1.9000000000000057,1512.9833333333331,24.59824519486428,-50.40000000000009,10.875,1.0080228172020695,-1.84,0
2025-12-28 14:02:23.315089,AIR_01,52.37,0.56,176.2,1510.8,10.44,0,53.28833333333333,0.887950824464256,-0.9100000000000036,0.539,0.0400599550673724,0.074,178.14166666666665,1.3062375996220985,-0.6899999999999977,1509.45,22.77540339928127,24.700000000000045,11.053333333333336,0.75019108676834,0.5499999999999989,0
2025-12-28 14:07:23.315089,AIR_01,52.6,0.596,182.47,1530.6,10.92,0,53.225,0.9270329012500476,0.2300000000000039,0.551,0.0451309206642174,0.0359999999999999,178.665,2.2004704042544883,6.27000000000001,1511.0333333333335,24.042268334470062,19.799999999999955,10.920000000000002,0.6753665671322471,0.4800000000000004,0
2025-12-28 14:12:23.315089,AIR_01,53.28,0.532,179.27,1514.6,10.62,0,53.01666666666667,0.6835983226038032,0.6799999999999997,0.5548333333333334,0.0416961229212808,-0.0639999999999999,178.66166666666666,2.199349146149056,-3.1999999999999886,1509.4833333333331,23.336273624266976,-16.0,10.776666666666666,0.6218895936311064,-0.3000000000000007,0
2025-12-28 14:17:23.315089,AIR_01,54.41,0.529,174.96,1525.1,11.13,0,53.06166666666667,0.7750978432860802,1.1299999999999957,0.5436666666666666,0.0371949817403714,-0.003,178.09666666666666,2.678638957878888,-4.310000000000002,1517.2833333333335,18.051860476601043,10.5,10.788333333333332,0.628885257154803,0.5100000000000016,0
2025-12-28 14:22:23.315089,AIR_01,53.53,0.544,179.05,1547.3,11.69,0,53.245000000000005,0.7242306262511107,-0.8799999999999955,0.5411666666666667,0.0364549950852631,0.015,178.14,2.6941566398410903,4.090000000000003,1519.0833333333333,20.69603021515657,22.200000000000045,10.781666666666666,0.6170062128266313,0.5599999999999987,0
2025-12-28 14:27:23.315089,AIR_01,54.29,0.612,178.62,1538.3,11.24,0,53.41333333333333,0.8418234177467097,0.759999999999998,0.5621666666666667,0.0345625037673279,0.0679999999999999,178.4283333333333,2.625318393388985,-0.4300000000000068,1527.783333333333,13.920261012879298,-9.0,11.006666666666666,0.4504960229199164,-0.4499999999999993,0
2025-12-28 14:32:23.315089,AIR_01,54.31,0.526,176.07,1524.3,11.21,0,53.73666666666667,0.7254699626219993,0.0200000000000031,0.5565000000000001,0.0376390754402906,-0.0859999999999999,178.40666666666667,2.647826781847051,-2.550000000000012,1530.0333333333335,11.50819997509128,-14.0,11.135,0.3566931454345524,-0.0299999999999993,0
2025-12-28 14:37:23.315089,AIR_01,56.24,0.609,175.21,1533.2,11.31,0,54.34333333333333,1.0390316004178095,1.93,0.5586666666666668,0.0406234743303248,0.0829999999999999,177.1966666666667,1.9989163731047737,-0.8599999999999852,1530.4666666666665,11.582515558663916,8.900000000000091,11.2,0.3450217384455571,0.0999999999999996,0
2025-12-28 14:42:23.315089,AIR_01,54.68,0.618,177.46,1532.3,10.36,0,54.57666666666666,0.9004369309767382,-1.5600000000000025,0.5730000000000001,0.0443350876845855,0.009,176.895,1.7437287633114342,2.25,1533.4166666666667,8.604281879779148,-0.900000000000091,11.156666666666666,0.4366081385712611,-0.9500000000000012,0
2025-12-28 14:47:23.315089,AIR_01,54.97,0.647,174.65,1497.6,11.1,0,54.67,0.9086913667467872,0.2899999999999991,0.5926666666666667,0.0470049642768351,0.029,176.84333333333333,1.8156394649451408,-2.8100000000000023,1528.8333333333333,17.075089067606317,-34.700000000000045,11.151666666666666,0.4371460472961658,0.7400000000000002,0
2025-12-28 14:52:23.315089,AIR_01,54.31,0.645,177.72,1548.4,10.28,0,54.8,0.7559365052702186,-0.6599999999999966,0.6095,0.0440851448903127,-0.002,176.62166666666667,1.5548043821221431,3.069999999999993,1529.0166666666669,17.31720724212452,50.80000000000018,10.916666666666666,0.4677891262809179,-0.8200000000000003,0
2025-12-28 14:57:23.315089,AIR_01,53.11,0.659,179.23,1531.1,11.04,0,54.60333333333333,1.021874095310577,-1.2000000000000028,0.6173333333333334,0.0485661061509622,0.014,176.72333333333333,1.7225059264531517,1.509999999999991,1527.8166666666666,16.78659187168998,-17.300000000000182,10.883333333333333,0.4467960011757769,0.7599999999999998,0
2025-12-28 15:02:23.315089,AIR_01,53.51,0.654,176.8,1557.3,11.66,0,54.47,1.1156881284660778,0.3999999999999986,0.6386666666666666,0.020324041592816,-0.005,176.84500000000003,1.692651765721345,-2.4299999999999784,1533.3166666666666,20.41738638187311,26.200000000000045,10.958333333333334,0.5405336868934849,0.620000000000001,0
2025-12-28 15:07:23.315089,AIR_01,54.77,0.745,176.9,1502.0,11.35,0,54.225,0.751099194514366,1.2600000000000051,0.6613333333333333,0.0433804871649282,0.0909999999999999,177.1266666666667,1.4952680919040304,0.0999999999999943,1528.1166666666666,24.09493031047585,-55.29999999999996,10.964999999999998,0.5459578738327686,-0.3100000000000005,0
2025-12-28 15:12:23.315089,AIR_01,55.74,0.718,177.06,1530.8,12.08,0,54.40166666666666,0.9717698630163442,0.9699999999999988,0.6779999999999999,0.0426051640062543,-0.027,177.05999999999997,1.4863243253071106,0.1599999999999966,1527.8666666666668,24.050585578457067,28.799999999999955,11.251666666666663,0.6122880585693807,0.7300000000000004,0
2025-12-28 15:17:23.315089,AIR_01,54.85,0.632,177.27,1502.3,11.07,0,54.38166666666667,0.9588830307533884,-0.8900000000000006,0.6755,0.0451519656271997,-0.0859999999999999,177.49666666666667,0.909695919891038,0.2100000000000079,1528.65,22.91748240972426,-28.5,11.246666666666668,0.6138946706615569,-1.0099999999999998,0
2025-12-28 15:22:23.315089,AIR_01,55.8,0.652,180.21,1515.1,10.48,0,54.63,1.1165840765478177,0.9499999999999956,0.6766666666666667,0.0442884484563017,0.02,177.91166666666666,1.4433768276740748,2.9399999999999977,1523.1,21.14133392196454,12.799999999999956,11.28,0.5533534132902714,-0.5899999999999999,0
2025-12-28 15:27:23.315089,AIR_01,53.35,0.733,175.25,1495.3,10.97,0,54.67,1.0537741693551528,-2.449999999999996,0.6890000000000001,0.0484891740494703,0.0809999999999999,177.2483333333333,1.6200668710477342,-4.960000000000008,1517.1333333333332,23.36669995242508,-19.799999999999955,11.268333333333333,0.5601220105179412,0.4900000000000002,0
2025-12-28 15:32:23.315089,AIR_01,54.61,0.765,177.32,1531.9,11.39,0,54.85333333333333,0.8953807383827359,1.259999999999998,0.7075,0.0533919469583178,0.032,177.335,1.605126163265599,2.069999999999993,1512.9,15.66639716080205,36.600000000000136,11.223333333333334,0.5325285594845229,0.4199999999999999,0
2025-12-28 15:37:23.315089,AIR_01,54.71,0.611,177.8,1564.8,11.81,0,54.84333333333333,0.8968314594542351,0.1000000000000014,0.6851666666666666,0.0619141879270534,-0.154,177.485,1.5983835584739237,0.4800000000000182,1523.3666666666668,25.078569868847744,32.899999999999864,11.300000000000002,0.584944441806223,0.4199999999999999,0
2025-12-28 15:42:23.315089,AIR_01,54.07,0.779,173.44,1510.2,11.29,0,54.565000000000005,0.8186268991427917,-0.6400000000000006,0.6953333333333332,0.0724890796373253,0.168,176.88166666666666,2.31393532032906,-4.360000000000014,1519.9333333333334,25.266789797413303,-54.59999999999991,11.168333333333337,0.4468743298363218,-0.5200000000000014,0
2025-12-28 15:47:23.315089,AIR_01,55.71,0.784,178.23,1533.6,10.9,0,54.708333333333336,0.9441698293563564,1.6400000000000006,0.7206666666666667,0.0724890796373253,0.005,177.04166666666666,2.378448373765209,4.789999999999992,1525.15,24.10234428432254,23.399999999999864,11.14,0.4595650117230372,-0.3899999999999988,0
2025-12-28 15:52:23.315089,AIR_01,54.42,0.767,175.17,1539.0,11.72,0,54.47833333333333,0.7786248561835216,-1.2899999999999991,0.7398333333333333,0.0655756560521241,-0.017,176.20166666666668,1.8716988717916765,-3.0600000000000023,1529.1333333333332,24.08415800202888,5.400000000000091,11.346666666666666,0.3743082508663949,0.8200000000000003,0
2025-12-28 15:57:23.315089,AIR_01,54.74,0.746,175.95,1518.5,11.16,0,54.71,0.5485617558672352,0.3200000000000003,0.742,0.0655194627572587,-0.021,176.3183333333333,1.821663159496359,0.7800000000000011,1533.0,18.862131374795208,-20.5,11.378333333333336,0.3427778678191749,-0.5600000000000005,0
2025-12-28 16:02:23.315089,AIR_01,55.32,0.8,175.26,1525.9,11.01,0,54.82833333333334,0.5971069139331836,0.5799999999999983,0.7478333333333333,0.0694187774789104,0.054,175.975,1.7889522072988842,-0.6899999999999977,1532.0,19.089787845862272,7.400000000000091,11.315,0.3738850090602642,-0.1500000000000003,0
2025-12-28 16:07:23.315089,AIR_01,54.02,0.745,178.77,1527.9,12.05,0,54.71333333333333,0.6845046871036083,-1.2999999999999972,0.7701666666666668,0.0218487223119904,-0.055,176.13666666666666,2.016250645794378,3.5100000000000198,1525.85,10.35504707859965,2.0,11.355,0.4437454225115942,1.040000000000001,0
2025-12-28 16:12:23.315089,AIR_01,55.17,0.791,176.82,1540.6,11.14,0,54.89666666666667,0.6222111110120178,1.1499999999999986,0.7721666666666667,0.0233188050008242,0.046,176.70000000000002,1.5242834382094623,-1.950000000000017,1530.9166666666667,8.42316250981148,12.699999999999818,11.33,0.4522830971858152,-0.91,0
2025-12-28 16:17:23.315089,AIR_01,55.68,0.781,172.82,1535.0,10.68,0,54.89166666666667,0.6144401245579667,0.509999999999998,0.7716666666666666,0.0230448837416565,-0.01,175.79833333333332,1.9724443380400356,-4.0,1531.15,8.53106089534166,-5.599999999999909,11.293333333333331,0.5004664490919054,-0.4600000000000008,0
2025-12-28 16:22:23.315089,AIR_01,54.46,0.75,170.48,1515.1,12.67,0,54.89833333333333,0.6084871951543516,-1.2199999999999989,0.7688333333333334,0.0247177399182544,-0.031,175.01666666666665,2.9555552213866827,-2.3400000000000034,1527.1666666666667,9.640262790333308,-19.90000000000009,11.451666666666666,0.7503443653860931,1.99,0
2025-12-28 16:27:23.315089,AIR_01,55.97,0.885,177.38,1514.2,11.28,0,55.10333333333333,0.7379069498702462,1.509999999999998,0.7920000000000001,0.0506122514812351,0.135,175.255,3.099998387096265,6.900000000000006,1526.45,10.531998860615971,-0.8999999999998636,11.471666666666666,0.7425743509350823,-1.3900000000000006,0
2025-12-28 16:32:23.315089,AIR_01,57.1,0.837,176.05,1515.7,11.65,0,55.4,1.107628096429549,1.1300000000000026,0.7981666666666666,0.0539274203598359,-0.048,175.38666666666666,3.116983584600044,-1.329999999999984,1524.75,11.423966036364568,1.5,11.578333333333331,0.7081642935552861,0.370000000000001,0
2025-12-28 16:37:23.315089,AIR_01,55.21,0.856,176.61,1532.9,10.5,0,55.598333333333336,0.8977620323152544,-1.8900000000000008,0.8166666666666665,0.0510006535905809,0.019,175.02666666666667,2.7513608753971317,0.5600000000000023,1525.5833333333333,11.873233201899158,17.200000000000045,11.32,0.7806920007275553,-1.1500000000000004,0
2025-12-28 16:42:23.315089,AIR_01,53.89,0.808,180.13,1550.2,12.38,0,55.385,1.1394516224922182,-1.3200000000000005,0.8195000000000001,0.0497463566505103,-0.0479999999999999,175.57833333333335,3.4307982550226,3.519999999999982,1527.1833333333334,14.6286590864196,17.299999999999955,11.526666666666666,0.8811734600330733,1.8800000000000008,0
2025-12-28 16:47:23.315089,AIR_01,56.56,0.868,175.65,1539.1,11.58,0,55.531666666666666,1.2374395608137054,2.6700000000000017,0.834,0.0489530387207961,0.0599999999999999,176.04999999999998,3.159550600955695,-4.47999999999999,1527.8666666666668,15.153173485005976,-11.100000000000136,11.676666666666668,0.778888096369855,-0.8000000000000007,0
2025-12-28 16:52:23.315089,AIR_01,54.79,0.879,173.24,1492.8,11.67,0,55.58666666666667,1.1865692843938007,-1.7700000000000031,0.8555,0.0289050168655851,0.011,176.51,2.258999778663005,-2.4099999999999966,1524.15,20.648946704372364,-46.29999999999996,11.51,0.6131883886702288,0.0899999999999998,0
2025-12-28 16:57:23.315089,AIR_01,56.45,0.871,177.66,1544.2,11.65,0,55.66666666666666,1.232861170881303,1.6600000000000037,0.8531666666666666,0.026513518564431,-0.008,176.55666666666664,2.283327980528899,4.419999999999988,1529.15,21.37706715150668,51.40000000000009,11.571666666666664,0.6039674384158947,-0.0199999999999995,0
2025-12-28 17:02:23.315089,AIR_01,57.27,0.859,175.78,1552.9,11.08,0,55.695,1.273667931605469,0.8200000000000003,0.8568333333333333,0.0253252179983989,-0.012,176.51166666666668,2.2979244257951943,-1.8799999999999957,1535.35,22.079017188272783,8.700000000000045,11.476666666666668,0.633298244642016,-0.5700000000000003,0
2025-12-28 17:07:23.315089,AIR_01,54.13,0.905,175.65,1532.7,11.27,0,55.51499999999999,1.423428958536446,-3.140000000000001,0.8650000000000001,0.0320187445100485,0.046,176.3516666666667,2.3229930405978703,-0.1299999999999954,1535.3166666666666,22.083606287622317,-20.200000000000045,11.605,0.4461726123374119,0.1899999999999995,0
